,player1,player2,result,p1name,p2name
785,2,169,1,moltres,raichu
786,2,170,2,moltres,galvantula
787,2,171,1,moltres,beheeyem
788,2,172,2,moltres,slurpuff
789,2,173,2,moltres,primape
790,2,174,2,moltres,primape
791,2,175,2,moltres,primape
792,2,176,2,moltres,aerodactyl EX
793,2,177,1,moltres,weezing
794,2,178,1,moltres,weezing
795,2,179,2,moltres,liepard
796,2,180,1,moltres,tangrowth
797,2,181,1,moltres,tangrowth
798,2,182,1,moltres,yanmega EX
799,2,183,2,moltres,roserade
800,2,184,1,moltres,kricketune
801,2,185,1,moltres,wormadam
802,2,186,2,moltres,vespiqueen
803,2,187,2,moltres,leafeon
804,2,188,2,moltres,leafeon
805,2,189,2,moltres,leafeon
806,2,190,1,moltres,leafeon
807,2,191,1,moltres,magmortar
808,2,192,1,moltres,magmortar
809,2,193,1,moltres,magmortar
810,2,194,2,moltres,magcargo
811,2,195,2,moltres,floatzel
812,2,196,1,moltres,gastrodon
813,2,197,2,moltres,lumineon
814,2,198,2,moltres,lumineon
815,2,199,1,moltres,abomasnow
816,2,200,2,moltres,glaceon
817,2,201,2,moltres,glaceon
818,2,202,2,moltres,glaceon
819,2,203,2,moltres,glaceon
820,2,204,2,moltres,electrode
821,2,205,2,moltres,electrode
822,2,206,2,moltres,electivire
823,2,207,2,moltres,electivire
824,2,208,2,moltres,electivire
825,2,209,2,moltres,mismagius EX
826,2,210,2,moltres,mismagius EX
827,2,211,2,moltres,drifblim
828,2,212,1,moltres,gliscor
829,2,213,1,moltres,wormadam
830,2,214,2,moltres,lucario
831,2,215,1,moltres,hippowdon
832,2,216,2,moltres,honchcrow
833,2,217,2,moltres,weavile EX
834,2,218,2,moltres,mightyena
835,2,219,2,moltres,skuntank
836,2,220,2,moltres,drapion
837,2,221,2,moltres,toxicroak
838,2,222,2,moltres,wormadam
839,2,223,1,moltres,bronzong
840,2,224,2,moltres,probopass
841,2,225,1,moltres,lickilicky EX
842,2,226,2,moltres,lickilicky EX
843,2,227,2,moltres,ambipom
844,2,228,2,moltres,bibarel
845,2,229,1,moltres,lopunny
846,2,230,1,moltres,purugly
847,2,231,1,moltres,Venusaur
848,2,232,2,moltres,Venusaur Ex
849,2,233,1,moltres,Butterfree
850,2,234,2,moltres,Beedrill
851,2,235,1,moltres,Vileplume
852,2,236,1,moltres,Vileplume
853,2,237,1,moltres,Vileplume
854,2,238,1,moltres,Vileplume
855,2,239,2,moltres,Victreebel
856,2,240,1,moltres,Charizard
857,2,241,1,moltres,Charizard Ex
858,2,242,1,moltres,Blastoise
859,2,243,2,moltres,Blastoise Ex
860,2,244,1,moltres,Poliwrath
861,2,245,2,moltres,Omastar
862,2,246,2,moltres,Greninja
863,2,247,2,moltres,Eelektross
864,2,248,2,moltres,Alakazam
865,2,249,2,moltres,Gengar
866,2,250,2,moltres,Gengar
867,2,251,2,moltres,Gengar Ex
868,2,252,2,moltres,Gengar Ex
869,2,253,2,moltres,Gardevoir
870,2,254,2,moltres,Gardevoir
871,2,255,2,moltres,Machamp
872,2,256,1,moltres,Machamp Ex
873,2,257,1,moltres,Golem
874,2,258,1,moltres,Golem
875,2,259,1,moltres,Golem
876,2,260,1,moltres,Golem
877,2,261,2,moltres,Kabutops
878,2,262,2,moltres,Nidoqueen
879,2,263,2,moltres,Nidoking
880,2,264,2,moltres,Dragonite
881,2,265,2,moltres,Pidgeot
882,2,266,2,moltres,Pidgeot
883,2,267,2,moltres,Pidgeot
884,2,268,2,moltres,Pidgeot
885,2,269,2,moltres,Serperior
886,2,270,2,moltres,Serperior
887,2,271,2,moltres,Florges
888,2,272,2,moltres,Golem
889,2,273,1,moltres,Golem
890,2,274,1,moltres,Golem
891,2,275,1,moltres,Golem
892,2,276,2,moltres,Scolipede
893,2,277,2,moltres,Pidgeot Ex
894,2,278,2,moltres,Pidgeot Ex
895,2,279,1,moltres,Pidgeot Ex
896,2,280,2,moltres,Pidgeot Ex
897,2,281,2,moltres,Bellossom
898,2,282,2,moltres,Bellossom
899,2,283,2,moltres,Bellossom
900,2,284,2,moltres,Bellossom
901,2,285,2,moltres,Torterra
902,2,286,2,moltres,Infernape Ex
903,2,287,1,moltres,Mamoswine
904,2,288,1,moltres,Empoleon
905,2,289,2,moltres,Magnezone
906,2,290,2,moltres,Magnezone
907,2,291,2,moltres,Magnezone
908,2,292,2,moltres,Magnezone
909,2,293,1,moltres,Luxray
910,2,294,2,moltres,Togekiss
911,2,295,1,moltres,Dusknoir
912,2,296,2,moltres,Rhyperior
913,2,297,2,moltres,Rhyperior
914,2,298,1,moltres,Rhyperior
915,2,299,1,moltres,Rhyperior
916,2,300,2,moltres,Rampardos
917,2,301,2,moltres,Gallade Ex
918,2,302,1,moltres,Gallade Ex
919,2,303,2,moltres,Bastidon
920,2,304,2,moltres,Garchomp
921,2,305,1,moltres,Porygon-Z
922,2,306,1,moltres,Porygon-Z
923,2,307,1,moltres,Staraptor
924,3,0,1,moltres EX,scyther
925,3,1,2,moltres EX,pinsir
926,3,2,2,moltres EX,moltres
927,3,3,2,moltres EX,moltres EX
928,3,4,1,moltres EX,heatmor
929,3,5,1,moltres EX,lapras
930,3,6,2,moltres EX,articuno
931,3,7,2,moltres EX,articuno EX
932,3,8,1,moltres EX,pyukumuku
933,3,9,2,moltres EX,bruxish
934,3,10,1,moltres EX,pikachu EX
935,3,11,1,moltres EX,zapdos
936,3,12,2,moltres EX,zapdos EX
937,3,13,1,moltres EX,pincurchin
938,3,14,1,moltres EX,mr. mime
939,3,15,2,moltres EX,jynx
940,3,16,1,moltres EX,mewtwo
941,3,17,2,moltres EX,mewtwo EX
942,3,18,1,moltres EX,onix
943,3,19,1,moltres EX,hitmonlee
944,3,20,1,moltres EX,hitmonchan
945,3,21,1,moltres EX,mawile
946,3,22,1,moltres EX,farfech'd
947,3,23,1,moltres EX,chancey
948,3,24,1,moltres EX,kangaskhan
949,3,25,1,moltres EX,tauros
950,3,26,1,moltres EX,ditto
951,3,27,1,moltres EX,snorlax
952,3,28,1,moltres EX,mew
953,3,29,2,moltres EX,celebi EX
954,3,30,1,moltres EX,dhelmise
955,3,31,1,moltres EX,cramorant
956,3,32,1,moltres EX,dedenne
957,3,33,1,moltres EX,mew EX
958,3,34,1,moltres EX,sigilyph
959,3,35,1,moltres EX,marshadow
960,3,36,1,moltres EX,stonejourner
961,3,37,1,moltres EX,druddigon
962,3,38,2,moltres EX,tauros
963,3,39,1,moltres EX,chatot
964,3,40,1,moltres EX,carnivine
965,3,41,1,moltres EX,mow rotom
966,3,42,1,moltres EX,shaymin
967,3,43,2,moltres EX,heat rotom
968,3,44,1,moltres EX,regice
969,3,45,1,moltres EX,wash rotom
970,3,46,1,moltres EX,frost rotom
971,3,47,2,moltres EX,palkia EX
972,3,48,1,moltres EX,manaphy
973,3,49,1,moltres EX,pachirisu EX
974,3,50,1,moltres EX,rotom
975,3,51,1,moltres EX,uxie
976,3,52,1,moltres EX,mespirit
977,3,53,1,moltres EX,azelf
978,3,54,1,moltres EX,giratina
979,3,55,1,moltres EX,cresselia
980,3,56,1,moltres EX,himontop
981,3,57,1,moltres EX,regirock
982,3,58,1,moltres EX,spiritomb
983,3,59,1,moltres EX,darkrai
984,3,60,2,moltres EX,darkrai EX
985,3,61,1,moltres EX,skarmory
986,3,62,1,moltres EX,registeel
987,3,63,2,moltres EX,dialga EX
988,3,64,1,moltres EX,heatran
989,3,65,1,moltres EX,chatot
990,3,66,1,moltres EX,fan rotom
991,3,67,1,moltres EX,regigigas
992,3,68,2,moltres EX,lapras EX
993,3,69,2,moltres EX,cresselia EX
994,3,70,1,moltres EX,parasect
995,3,71,1,moltres EX,venomoth
996,3,72,2,moltres EX,exeggutor
997,3,73,2,moltres EX,exeggutor
998,3,74,2,moltres EX,exeggutor EX
999,3,75,2,moltres EX,exeggutor EX
1000,3,76,1,moltres EX,whimsicott
1001,3,77,1,moltres EX,lilligant
1002,3,78,1,moltres EX,gogoat
1003,3,79,2,moltres EX,ninetales
1004,3,80,1,moltres EX,arcanine
1005,3,81,1,moltres EX,arcanine EX
1006,3,82,1,moltres EX,rapidash
1007,3,83,1,moltres EX,rapidash
1008,3,84,1,moltres EX,flareon
1009,3,85,1,moltres EX,flareon
1010,3,86,1,moltres EX,flareon
1011,3,87,1,moltres EX,flareon
1012,3,88,1,moltres EX,slazzle
1013,3,89,1,moltres EX,slazzle
1014,3,90,1,moltres EX,centiskorch
1015,3,91,2,moltres EX,golduck
1016,3,92,1,moltres EX,tentacruel
1017,3,93,1,moltres EX,dewgong
1018,3,94,1,moltres EX,cloyster
1019,3,95,1,moltres EX,kingler
1020,3,96,1,moltres EX,seadra
1021,3,97,2,moltres EX,seaking
1022,3,98,1,moltres EX,starmie
1023,3,99,2,moltres EX,starmie EX
1024,3,100,1,moltres EX,gyarados
1025,3,101,1,moltres EX,gyarados
1026,3,102,2,moltres EX,vaporeon
1027,3,103,2,moltres EX,vaporeon
1028,3,104,1,moltres EX,vaporeon
1029,3,105,1,moltres EX,vaporeon
1030,3,106,1,moltres EX,swanna
1031,3,107,1,moltres EX,frosmoth
1032,3,108,2,moltres EX,raichu
1033,3,109,2,moltres EX,raichu
1034,3,110,1,moltres EX,electrode
1035,3,111,1,moltres EX,electrode
1036,3,112,1,moltres EX,jolteon
1037,3,113,1,moltres EX,jolteon
1038,3,114,1,moltres EX,jolteon
1039,3,115,1,moltres EX,jolteon
1040,3,116,2,moltres EX,zebstrika
1041,3,117,2,moltres EX,heliolisk
1042,3,118,1,moltres EX,clefable
1043,3,119,1,moltres EX,slowbro
1044,3,120,1,moltres EX,hypno
1045,3,121,1,moltres EX,swoobat
1046,3,122,1,moltres EX,golurk
1047,3,123,2,moltres EX,sandslash
1048,3,124,1,moltres EX,dugtrio
1049,3,125,2,moltres EX,primape
1050,3,126,2,moltres EX,primape
1051,3,127,2,moltres EX,primape
1052,3,128,1,moltres EX,marowak
1053,3,129,2,moltres EX,marowak EX
1054,3,130,1,moltres EX,mienshao
1055,3,131,1,moltres EX,grapploct
1056,3,132,1,moltres EX,arbok
1057,3,133,1,moltres EX,golbat
1058,3,134,1,moltres EX,muk
1059,3,135,1,moltres EX,weezing
1060,3,136,1,moltres EX,weezing
1061,3,137,1,moltres EX,bisharp
1062,3,138,1,moltres EX,melmetal
1063,3,139,1,moltres EX,raticate
1064,3,140,1,moltres EX,fearow
1065,3,141,1,moltres EX,wigglytuff
1066,3,142,1,moltres EX,wigglytuff
1067,3,143,1,moltres EX,wigglytuff EX
1068,3,144,1,moltres EX,wigglytuff EX
1069,3,145,1,moltres EX,persian
1070,3,146,1,moltres EX,dodrio
1071,3,147,1,moltres EX,aerodactyl
1072,3,148,1,moltres EX,cinccino
1073,3,149,1,moltres EX,dubwool
1074,3,150,2,moltres EX,marowak EX
1075,3,151,1,moltres EX,exeggutor
1076,3,152,1,moltres EX,exeggutor
1077,3,153,1,moltres EX,shiinotic
1078,3,154,2,moltres EX,rapidash
1079,3,155,2,moltres EX,rapidash
1080,3,156,1,moltres EX,volcarona
1081,3,157,1,moltres EX,salazzle
1082,3,158,1,moltres EX,salazzle
1083,3,159,2,moltres EX,gyarados EX
1084,3,160,2,moltres EX,gyarados EX
1085,3,161,1,moltres EX,vaporeon
1086,3,162,1,moltres EX,vaporeon
1087,3,163,1,moltres EX,vaporeon
1088,3,164,1,moltres EX,vaporeon
1089,3,165,1,moltres EX,lumineon
1090,3,166,1,moltres EX,lumineon
1091,3,167,2,moltres EX,drednaw
1092,3,168,1,moltres EX,raichu
1093,3,169,1,moltres EX,raichu
1094,3,170,2,moltres EX,galvantula
1095,3,171,1,moltres EX,beheeyem
1096,3,172,1,moltres EX,slurpuff
1097,3,173,1,moltres EX,primape
1098,3,174,1,moltres EX,primape
1099,3,175,1,moltres EX,primape
1100,3,176,2,moltres EX,aerodactyl EX
1101,3,177,2,moltres EX,weezing
1102,3,178,1,moltres EX,weezing
1103,3,179,1,moltres EX,liepard
1104,3,180,1,moltres EX,tangrowth
1105,3,181,1,moltres EX,tangrowth
1106,3,182,1,moltres EX,yanmega EX
1107,3,183,1,moltres EX,roserade
1108,3,184,1,moltres EX,kricketune
1109,3,185,1,moltres EX,wormadam
1110,3,186,2,moltres EX,vespiqueen
1111,3,187,1,moltres EX,leafeon
1112,3,188,1,moltres EX,leafeon
1113,3,189,1,moltres EX,leafeon
1114,3,190,1,moltres EX,leafeon
1115,3,191,1,moltres EX,magmortar
1116,3,192,1,moltres EX,magmortar
1117,3,193,1,moltres EX,magmortar
1118,3,194,1,moltres EX,magcargo
1119,3,195,2,moltres EX,floatzel
1120,3,196,1,moltres EX,gastrodon
1121,3,197,2,moltres EX,lumineon
1122,3,198,1,moltres EX,lumineon
1123,3,199,1,moltres EX,abomasnow
1124,3,200,2,moltres EX,glaceon
1125,3,201,2,moltres EX,glaceon
1126,3,202,2,moltres EX,glaceon
1127,3,203,2,moltres EX,glaceon
1128,3,204,2,moltres EX,electrode
1129,3,205,2,moltres EX,electrode
1130,3,206,1,moltres EX,electivire
1131,3,207,1,moltres EX,electivire
1132,3,208,1,moltres EX,electivire
1133,3,209,2,moltres EX,mismagius EX
1134,3,210,2,moltres EX,mismagius EX
1135,3,211,1,moltres EX,drifblim
1136,3,212,1,moltres EX,gliscor
1137,3,213,1,moltres EX,wormadam
1138,3,214,1,moltres EX,lucario
1139,3,215,1,moltres EX,hippowdon
1140,3,216,1,moltres EX,honchcrow
1141,3,217,2,moltres EX,weavile EX
1142,3,218,1,moltres EX,mightyena
1143,3,219,1,moltres EX,skuntank
1144,3,220,1,moltres EX,drapion
1145,3,221,2,moltres EX,toxicroak
1146,3,222,2,moltres EX,wormadam
1147,3,223,1,moltres EX,bronzong
1148,3,224,1,moltres EX,probopass
1149,3,225,1,moltres EX,lickilicky EX
1150,3,226,2,moltres EX,lickilicky EX
1151,3,227,1,moltres EX,ambipom
1152,3,228,1,moltres EX,bibarel
1153,3,229,1,moltres EX,lopunny
1154,3,230,1,moltres EX,purugly
1155,3,231,1,moltres EX,Venusaur
1156,3,232,2,moltres EX,Venusaur Ex
1157,3,233,1,moltres EX,Butterfree
1158,3,234,2,moltres EX,Beedrill
1159,3,235,1,moltres EX,Vileplume
1160,3,236,1,moltres EX,Vileplume
1161,3,237,1,moltres EX,Vileplume
1162,3,238,1,moltres EX,Vileplume
1163,3,239,1,moltres EX,Victreebel
1164,3,240,1,moltres EX,Charizard
1165,3,241,1,moltres EX,Charizard Ex
1166,3,242,2,moltres EX,Blastoise
1167,3,243,2,moltres EX,Blastoise Ex
1168,3,244,1,moltres EX,Poliwrath
1169,3,245,2,moltres EX,Omastar
1170,3,246,2,moltres EX,Greninja
1171,3,247,1,moltres EX,Eelektross
1172,3,248,2,moltres EX,Alakazam
1173,3,249,1,moltres EX,Gengar
1174,3,250,1,moltres EX,Gengar
1175,3,251,2,moltres EX,Gengar Ex
1176,3,252,2,moltres EX,Gengar Ex
1177,3,253,1,moltres EX,Gardevoir
1178,3,254,1,moltres EX,Gardevoir
1179,3,255,2,moltres EX,Machamp
1180,3,256,2,moltres EX,Machamp Ex
1181,3,257,1,moltres EX,Golem
1182,3,258,1,moltres EX,Golem
1183,3,259,1,moltres EX,Golem
1184,3,260,1,moltres EX,Golem
1185,3,261,2,moltres EX,Kabutops
1186,3,262,1,moltres EX,Nidoqueen
1187,3,263,1,moltres EX,Nidoking
1188,3,264,2,moltres EX,Dragonite
1189,3,265,2,moltres EX,Pidgeot
1190,3,266,2,moltres EX,Pidgeot
1191,3,267,2,moltres EX,Pidgeot
1192,3,268,2,moltres EX,Pidgeot
1193,3,269,2,moltres EX,Serperior
1194,3,270,2,moltres EX,Serperior
1195,3,271,2,moltres EX,Florges
1196,3,272,1,moltres EX,Golem
1197,3,273,1,moltres EX,Golem
1198,3,274,1,moltres EX,Golem
1199,3,275,1,moltres EX,Golem
1200,3,276,2,moltres EX,Scolipede
1201,3,277,2,moltres EX,Pidgeot Ex
1202,3,278,2,moltres EX,Pidgeot Ex
1203,3,279,2,moltres EX,Pidgeot Ex
1204,3,280,2,moltres EX,Pidgeot Ex
1205,3,281,2,moltres EX,Bellossom
1206,3,282,2,moltres EX,Bellossom
1207,3,283,2,moltres EX,Bellossom
1208,3,284,2,moltres EX,Bellossom
1209,3,285,1,moltres EX,Torterra
1210,3,286,2,moltres EX,Infernape Ex
1211,3,287,2,moltres EX,Mamoswine
1212,3,288,2,moltres EX,Empoleon
1213,3,289,2,moltres EX,Magnezone
1214,3,290,2,moltres EX,Magnezone
1215,3,291,1,moltres EX,Magnezone
1216,3,292,1,moltres EX,Magnezone
1217,3,293,2,moltres EX,Luxray
1218,3,294,2,moltres EX,Togekiss
1219,3,295,1,moltres EX,Dusknoir
1220,3,296,2,moltres EX,Rhyperior
1221,3,297,2,moltres EX,Rhyperior
1222,3,298,2,moltres EX,Rhyperior
1223,3,299,2,moltres EX,Rhyperior
1224,3,300,2,moltres EX,Rampardos
1225,3,301,1,moltres EX,Gallade Ex
1226,3,302,1,moltres EX,Gallade Ex
1227,3,303,2,moltres EX,Bastidon
1228,3,304,1,moltres EX,Garchomp
1229,3,305,1,moltres EX,Porygon-Z
1230,3,306,1,moltres EX,Porygon-Z
1231,3,307,1,moltres EX,Staraptor
1232,4,0,1,heatmor,scyther
1233,4,1,2,heatmor,pinsir
1234,4,2,2,heatmor,moltres
1235,4,3,2,heatmor,moltres EX
1236,4,4,2,heatmor,heatmor
1237,4,5,2,heatmor,lapras
1238,4,6,2,heatmor,articuno
1239,4,7,2,heatmor,articuno EX
1240,4,8,2,heatmor,pyukumuku
1241,4,9,2,heatmor,bruxish
1242,4,10,1,heatmor,pikachu EX
1243,4,11,2,heatmor,zapdos
1244,4,12,2,heatmor,zapdos EX
1245,4,13,2,heatmor,pincurchin
1246,4,14,1,heatmor,mr. mime
1247,4,15,2,heatmor,jynx
1248,4,16,2,heatmor,mewtwo
1249,4,17,2,heatmor,mewtwo EX
1250,4,18,2,heatmor,onix
1251,4,19,1,heatmor,hitmonlee
1252,4,20,2,heatmor,hitmonchan
1253,4,21,1,heatmor,mawile
1254,4,22,2,heatmor,farfech'd
1255,4,23,2,heatmor,chancey
1256,4,24,2,heatmor,kangaskhan
1257,4,25,2,heatmor,tauros
1258,4,26,1,heatmor,ditto
1259,4,27,2,heatmor,snorlax
1260,4,28,1,heatmor,mew
1261,4,29,2,heatmor,celebi EX
1262,4,30,1,heatmor,dhelmise
1263,4,31,2,heatmor,cramorant
1264,4,32,1,heatmor,dedenne
1265,4,33,2,heatmor,mew EX
1266,4,34,1,heatmor,sigilyph
1267,4,35,2,heatmor,marshadow
1268,4,36,2,heatmor,stonejourner
1269,4,37,1,heatmor,druddigon
1270,4,38,2,heatmor,tauros
1271,4,39,1,heatmor,chatot
1272,4,40,1,heatmor,carnivine
1273,4,41,1,heatmor,mow rotom
1274,4,42,1,heatmor,shaymin
1275,4,43,2,heatmor,heat rotom
1276,4,44,2,heatmor,regice
1277,4,45,2,heatmor,wash rotom
1278,4,46,2,heatmor,frost rotom
1279,4,47,2,heatmor,palkia EX
1280,4,48,1,heatmor,manaphy
1281,4,49,2,heatmor,pachirisu EX
1282,4,50,1,heatmor,rotom
1283,4,51,1,heatmor,uxie
1284,4,52,1,heatmor,mespirit
1285,4,53,1,heatmor,azelf
1286,4,54,2,heatmor,giratina
1287,4,55,2,heatmor,cresselia
1288,4,56,2,heatmor,himontop
1289,4,57,2,heatmor,regirock
1290,4,58,1,heatmor,spiritomb
1291,4,59,2,heatmor,darkrai
1292,4,60,2,heatmor,darkrai EX
1293,4,61,1,heatmor,skarmory
1294,4,62,2,heatmor,registeel
1295,4,63,2,heatmor,dialga EX
1296,4,64,1,heatmor,heatran
1297,4,65,1,heatmor,chatot
1298,4,66,1,heatmor,fan rotom
1299,4,67,2,heatmor,regigigas
1300,4,68,2,heatmor,lapras EX
1301,4,69,2,heatmor,cresselia EX
1302,4,70,2,heatmor,parasect
1303,4,71,1,heatmor,venomoth
1304,4,72,2,heatmor,exeggutor
1305,4,73,1,heatmor,exeggutor
1306,4,74,2,heatmor,exeggutor EX
1307,4,75,2,heatmor,exeggutor EX
1308,4,76,1,heatmor,whimsicott
1309,4,77,1,heatmor,lilligant
1310,4,78,1,heatmor,gogoat
1311,4,79,2,heatmor,ninetales
1312,4,80,2,heatmor,arcanine
1313,4,81,2,heatmor,arcanine EX
1314,4,82,2,heatmor,rapidash
1315,4,83,2,heatmor,rapidash
1316,4,84,2,heatmor,flareon
1317,4,85,2,heatmor,flareon
1318,4,86,2,heatmor,flareon
1319,4,87,2,heatmor,flareon
1320,4,88,2,heatmor,slazzle
1321,4,89,2,heatmor,slazzle
1322,4,90,2,heatmor,centiskorch
1323,4,91,2,heatmor,golduck
1324,4,92,2,heatmor,tentacruel
1325,4,93,2,heatmor,dewgong
1326,4,94,2,heatmor,cloyster
1327,4,95,2,heatmor,kingler
1328,4,96,1,heatmor,seadra
1329,4,97,2,heatmor,seaking
1330,4,98,2,heatmor,starmie
1331,4,99,2,heatmor,starmie EX
1332,4,100,2,heatmor,gyarados
1333,4,101,2,heatmor,gyarados
1334,4,102,2,heatmor,vaporeon
1335,4,103,2,heatmor,vaporeon
1336,4,104,2,heatmor,vaporeon
1337,4,105,2,heatmor,vaporeon
1338,4,106,2,heatmor,swanna
1339,4,107,2,heatmor,frosmoth
1340,4,108,2,heatmor,raichu
1341,4,109,2,heatmor,raichu
1342,4,110,1,heatmor,electrode
1343,4,111,1,heatmor,electrode
1344,4,112,1,heatmor,jolteon
1345,4,113,1,heatmor,jolteon
1346,4,114,1,heatmor,jolteon
1347,4,115,1,heatmor,jolteon
1348,4,116,2,heatmor,zebstrika
1349,4,117,2,heatmor,heliolisk
1350,4,118,2,heatmor,clefable
1351,4,119,2,heatmor,slowbro
1352,4,120,2,heatmor,hypno
1353,4,121,2,heatmor,swoobat
1354,4,122,2,heatmor,golurk
1355,4,123,2,heatmor,sandslash
1356,4,124,2,heatmor,dugtrio
1357,4,125,2,heatmor,primape
1358,4,126,2,heatmor,primape
1359,4,127,2,heatmor,primape
1360,4,128,2,heatmor,marowak
1361,4,129,2,heatmor,marowak EX
1362,4,130,2,heatmor,mienshao
1363,4,131,2,heatmor,grapploct
1364,4,132,2,heatmor,arbok
1365,4,133,2,heatmor,golbat
1366,4,134,2,heatmor,muk
1367,4,135,2,heatmor,weezing
1368,4,136,2,heatmor,weezing
1369,4,137,1,heatmor,bisharp
1370,4,138,2,heatmor,melmetal
1371,4,139,2,heatmor,raticate
1372,4,140,2,heatmor,fearow
1373,4,141,2,heatmor,wigglytuff
1374,4,142,2,heatmor,wigglytuff
1375,4,143,2,heatmor,wigglytuff EX
1376,4,144,2,heatmor,wigglytuff EX
1377,4,145,2,heatmor,persian
1378,4,146,2,heatmor,dodrio
1379,4,147,1,heatmor,aerodactyl
1380,4,148,1,heatmor,cinccino
1381,4,149,2,heatmor,dubwool
1382,4,150,2,heatmor,marowak EX
1383,4,151,1,heatmor,exeggutor
1384,4,152,1,heatmor,exeggutor
1385,4,153,1,heatmor,shiinotic
1386,4,154,2,heatmor,rapidash
1387,4,155,2,heatmor,rapidash
1388,4,156,2,heatmor,volcarona
1389,4,157,1,heatmor,salazzle
1390,4,158,1,heatmor,salazzle
1391,4,159,2,heatmor,gyarados EX
1392,4,160,2,heatmor,gyarados EX
1393,4,161,2,heatmor,vaporeon
1394,4,162,2,heatmor,vaporeon
1395,4,163,2,heatmor,vaporeon
1396,4,164,2,heatmor,vaporeon
1397,4,165,1,heatmor,lumineon
1398,4,166,1,heatmor,lumineon
1399,4,167,2,heatmor,drednaw
1400,4,168,2,heatmor,raichu
1401,4,169,2,heatmor,raichu
1402,4,170,2,heatmor,galvantula
1403,4,171,1,heatmor,beheeyem
1404,4,172,2,heatmor,slurpuff
1405,4,173,2,heatmor,primape
1406,4,174,2,heatmor,primape
1407,4,175,2,heatmor,primape
1408,4,176,2,heatmor,aerodactyl EX
1409,4,177,2,heatmor,weezing
1410,4,178,2,heatmor,weezing
1411,4,179,2,heatmor,liepard
1412,4,180,1,heatmor,tangrowth
1413,4,181,1,heatmor,tangrowth
1414,4,182,2,heatmor,yanmega EX
1415,4,183,1,heatmor,roserade
1416,4,184,2,heatmor,kricketune
1417,4,185,2,heatmor,wormadam
1418,4,186,1,heatmor,vespiqueen
1419,4,187,2,heatmor,leafeon
1420,4,188,2,heatmor,leafeon
1421,4,189,2,heatmor,leafeon
1422,4,190,2,heatmor,leafeon
1423,4,191,2,heatmor,magmortar
1424,4,192,2,heatmor,magmortar
1425,4,193,2,heatmor,magmortar
1426,4,194,2,heatmor,magcargo
1427,4,195,2,heatmor,floatzel
1428,4,196,2,heatmor,gastrodon
1429,4,197,2,heatmor,lumineon
1430,4,198,2,heatmor,lumineon
1431,4,199,2,heatmor,abomasnow
1432,4,200,2,heatmor,glaceon
1433,4,201,2,heatmor,glaceon
1434,4,202,2,heatmor,glaceon
1435,4,203,2,heatmor,glaceon
1436,4,204,2,heatmor,electrode
1437,4,205,2,heatmor,electrode
1438,4,206,2,heatmor,electivire
1439,4,207,2,heatmor,electivire
1440,4,208,2,heatmor,electivire
1441,4,209,2,heatmor,mismagius EX
1442,4,210,2,heatmor,mismagius EX
1443,4,211,2,heatmor,drifblim
1444,4,212,2,heatmor,gliscor
1445,4,213,2,heatmor,wormadam
1446,4,214,2,heatmor,lucario
1447,4,215,2,heatmor,hippowdon
1448,4,216,2,heatmor,honchcrow
1449,4,217,2,heatmor,weavile EX
1450,4,218,2,heatmor,mightyena
1451,4,219,2,heatmor,skuntank
1452,4,220,2,heatmor,drapion
1453,4,221,2,heatmor,toxicroak
1454,4,222,2,heatmor,wormadam
1455,4,223,1,heatmor,bronzong
1456,4,224,1,heatmor,probopass
1457,4,225,2,heatmor,lickilicky EX
1458,4,226,2,heatmor,lickilicky EX
1459,4,227,2,heatmor,ambipom
1460,4,228,2,heatmor,bibarel
1461,4,229,2,heatmor,lopunny
1462,4,230,2,heatmor,purugly
1463,4,231,1,heatmor,Venusaur
1464,4,232,2,heatmor,Venusaur Ex
1465,4,233,1,heatmor,Butterfree
1466,4,234,1,heatmor,Beedrill
1467,4,235,2,heatmor,Vileplume
1468,4,236,2,heatmor,Vileplume
1469,4,237,2,heatmor,Vileplume
1470,4,238,2,heatmor,Vileplume
1471,4,239,2,heatmor,Victreebel
1472,4,240,2,heatmor,Charizard
1473,4,241,2,heatmor,Charizard Ex
1474,4,242,2,heatmor,Blastoise
1475,4,243,2,heatmor,Blastoise Ex
1476,4,244,2,heatmor,Poliwrath
1477,4,245,2,heatmor,Omastar
1478,4,246,2,heatmor,Greninja
1479,4,247,2,heatmor,Eelektross
1480,4,248,2,heatmor,Alakazam
1481,4,249,2,heatmor,Gengar
1482,4,250,2,heatmor,Gengar
1483,4,251,2,heatmor,Gengar Ex
1484,4,252,2,heatmor,Gengar Ex
1485,4,253,2,heatmor,Gardevoir
1486,4,254,2,heatmor,Gardevoir
1487,4,255,2,heatmor,Machamp
1488,4,256,2,heatmor,Machamp Ex
1489,4,257,2,heatmor,Golem
1490,4,258,2,heatmor,Golem
1491,4,259,2,heatmor,Golem
1492,4,260,2,heatmor,Golem
1493,4,261,2,heatmor,Kabutops
1494,4,262,2,heatmor,Nidoqueen
1495,4,263,2,heatmor,Nidoking
1496,4,264,2,heatmor,Dragonite
1497,4,265,2,heatmor,Pidgeot
1498,4,266,2,heatmor,Pidgeot
1499,4,267,2,heatmor,Pidgeot
1500,4,268,2,heatmor,Pidgeot
1501,4,269,1,heatmor,Serperior
1502,4,270,2,heatmor,Serperior
1503,4,271,2,heatmor,Florges
1504,4,272,2,heatmor,Golem
